company_id	executive_id	calls_number	word_count	big5_openness_pc	big5_openness_raw	big5_openness_sig	facet_adventurousness_pc	facet_adventurousness_raw	facet_adventurousness_sig	facet_artistic_interests_pc	facet_artistic_interests_raw	facet_artistic_interests_sig	facet_emotionality_pc	facet_emotionality_raw	facet_emotionality_sig	facet_imagination_pc	facet_imagination_raw	facet_imagination_sig	facet_intellect_pc	facet_intellect_raw	facet_intellect_sig	facet_liberalism_pc	facet_liberalism_raw	facet_liberalism_sig	big5_conscientiousness_pc	big5_conscientiousness_raw	big5_conscientiousness_sig	facet_achievement_striving_pc	facet_achievement_striving_raw	facet_achievement_striving_sig	facet_cautiousness_pc	facet_cautiousness_raw	facet_cautiousness_sig	facet_dutifulness_pc	facet_dutifulness_raw	facet_dutifulness_sig	facet_orderliness_pc	facet_orderliness_raw	facet_orderliness_sig	facet_self_discipline_pc	facet_self_discipline_raw	facet_self_discipline_sig	facet_self_efficacy_pc	facet_self_efficacy_raw	facet_self_efficacy_sig	big5_extraversion_pc	big5_extraversion_raw	big5_extraversion_sig	facet_activity_level_pc	facet_activity_level_raw	facet_activity_level_sig	facet_assertiveness_pc	facet_assertiveness_raw	facet_assertiveness_sig	facet_cheerfulness_pc	facet_cheerfulness_raw	facet_cheerfulness_sig	facet_excitement_seeking_pc	facet_excitement_seeking_raw	facet_excitement_seeking_sig	facet_friendliness_pc	facet_friendliness_raw	facet_friendliness_sig	facet_gregariousness_pc	facet_gregariousness_raw	facet_gregariousness_sig	big5_agreeableness_pc	big5_agreeableness_raw	big5_agreeableness_sig	facet_altruism_pc	facet_altruism_raw	facet_altruism_sig	facet_cooperation_pc	facet_cooperation_raw	facet_cooperation_sig	facet_modesty_pc	facet_modesty_raw	facet_modesty_sig	facet_morality_pc	facet_morality_raw	facet_morality_sig	facet_sympathy_pc	facet_sympathy_raw	facet_sympathy_sig	facet_trust_pc	facet_trust_raw	facet_trust_sig	big5_neuroticism_pc	big5_neuroticism_raw	big5_neuroticism_sig	facet_anger_pc	facet_anger_raw	facet_anger_sig	facet_anxiety_pc	facet_anxiety_raw	facet_anxiety_sig	facet_depression_pc	facet_depression_raw	facet_depression_sig	facet_immoderation_pc	facet_immoderation_raw	facet_immoderation_sig	facet_self_consciousness_pc	facet_self_consciousness_raw	facet_self_consciousness_sig	facet_vulnerability_pc	facet_vulnerability_raw	facet_vulnerability_sig	need_challenge_pc	need_challenge_raw	need_challenge_sig	need_closeness_pc	need_closeness_raw	need_closeness_sig	need_curiosity_pc	need_curiosity_raw	need_curiosity_sig	need_excitement_pc	need_excitement_raw	need_excitement_sig	need_harmony_pc	need_harmony_raw	need_harmony_sig	need_ideal_pc	need_ideal_raw	need_ideal_sig	need_liberty_pc	need_liberty_raw	need_liberty_sig	need_love_pc	need_love_raw	need_love_sig	need_practicality_pc	need_practicality_raw	need_practicality_sig	need_self_expression_pc	need_self_expression_raw	need_self_expression_sig	need_stability_pc	need_stability_raw	need_stability_sig	need_structure_pc	need_structure_raw	need_structure_sig	value_conservation_pc	value_conservation_raw	value_conservation_sig	value_openness_to_change_pc	value_openness_to_change_raw	value_openness_to_change_sig	value_hedonism_pc	value_hedonism_raw	value_hedonism_sig	value_self_enhancement_pc	value_self_enhancement_raw	value_self_enhancement_sig	value_self_transcendence_pc	value_self_transcendence_raw	value_self_transcendence_sig
44241	700320	3	260	0.9958430326801575	0.8329081097914981	True	0.7977057498973679	0.5344603659590353	True	0.3769055738739025	0.6494483410818853	True	0.10458663678630298	0.5969959085946093	True	0.12172081954221925	0.6769218163452977	True	0.9925149243378131	0.7198677740669438	True	0.9937170932881734	0.6419362665328463	True	0.557502502256255	0.6347971443300895	True	0.790011754991855	0.731096152062827	True	0.9243593015563495	0.5830599099593234	True	0.6706737639974432	0.6697192808767849	True	0.14583438991771525	0.459615992635596	True	0.6928556225986455	0.594660294797051	True	0.7431192206384556	0.7760642708781602	True	0.9099631265458195	0.6108252973238714	True	0.8690652757923609	0.5977899029155838	True	0.9656963315827509	0.7350908731235594	True	0.23357730874200672	0.5937369234393174	True	0.04185802768816255	0.5302724992373272	True	0.6018084256990932	0.5734303203798847	True	0.12015873575171077	0.39297755383192867	True	0.11352388554942577	0.6941749784737832	True	0.3979658329347766	0.6960170794797702	True	0.8011513658016592	0.6303429978101156	True	0.036951766645787254	0.354070640784215	True	0.3648295091699198	0.609505074178219	True	0.8687960032957562	0.7062721548460141	True	0.8770429740533494	0.6336041973375897	True	0.9207608360995261	0.5468616638349061	True	0.08623432965614586	0.46110703849961854	True	0.08694545910799956	0.5013770066082428	True	0.4172531312114103	0.435205923441849	True	0.23667505935647976	0.47303320273100574	True	0.3355380258335659	0.5243685779845464	True	0.08443017569563371	0.379963099885661	True	0.24140217756115195	0.7003096745791884	True	0.030843644283382154	0.7104231526724791	True	0.4698097944746943	0.8146566233856554	True	0.05030839117812014	0.5547822136319251	True	0.008483449471348103	0.7268195925404131	True	0.06358568481615517	0.6185667309099672	True	0.07612887727382767	0.6828810376587816	True	0.03197541698823397	0.6785425727622391	True	0.3057540735942366	0.7167993735820477	True	0.016603458318306064	0.6015771704567815	True	0.04832819460161297	0.6815420938807829	True	0.7278291447435142	0.7125063228677044	True	0.0037689534130807	0.545071675458036	True	0.45541228343385143	0.7799493568216951	True	0.01809147577291409	0.6043300464135011	True	0.15223770818292948	0.6612790599971047	True	0.03180104451658694	0.8027457016159946	True
8441	88114	14	20681	0.9897238045691684	0.82259767572449	True	0.6034683207998792	0.5141478499230461	True	0.42499811238537105	0.6557506882778019	True	0.0923329453478744	0.594114250442267	True	0.05766607051319189	0.6566441492163082	True	0.9966645689361634	0.7328162050256443	True	0.9917219196140714	0.6369286019134006	True	0.6087883898127592	0.6409314610689207	True	0.6268761657017403	0.705530807459658	True	0.9950567084567885	0.6553228226585049	True	0.8017905615514627	0.6796684323459524	True	0.17921914594445243	0.4640748129888525	True	0.5161712657588937	0.5725849558714906	True	0.5192508130903415	0.754797406236385	True	0.15668750539497128	0.5060181938345452	True	0.7353249546168592	0.5725644132348564	True	0.8132300381644576	0.6885432059871432	True	0.023375410579273226	0.5514042748722745	True	0.014609736296686215	0.5111503636610569	True	0.1900540751787601	0.5164672524751498	True	0.011507386344793646	0.3364775971322852	True	0.013536229909233588	0.654322115064532	True	0.41854671112502795	0.6978764680054044	True	0.8347426569685757	0.6380147363522528	True	0.24065876160984417	0.41121823311919015	True	0.5773464580396325	0.6350169805364121	True	0.7971001263370904	0.6952212025589576	True	0.7852186926159919	0.6183451339676012	True	0.8683974052903045	0.53043717682903	True	0.05072888397522868	0.4461497984119045	True	0.08870757868917484	0.5021306302609695	True	0.4266297095709416	0.43672378290184866	True	0.19548085294233475	0.46762025709397326	True	0.697670436022171	0.5739562624253325	True	0.24481626775013365	0.42360413581682144	True	0.12996747959085359	0.6812604693340987	True	0.01436384284955644	0.6962786549541673	True	0.48792373044330006	0.8158534190998883	True	0.05912610911733829	0.5611147169738832	True	0.0031257864322603024	0.7148424124863573	True	0.05203261363546419	0.6138095327733591	True	0.028271317270317287	0.6650780813814123	True	0.0021412678567551136	0.629700245014092	True	0.15199303802356307	0.705564455910057	True	0.0028543893978204005	0.5796898878221086	True	0.012470572449381323	0.6630380586152289	True	0.542396422004383	0.6989636387643857	True	0.008415067573811497	0.5577621888452637	True	0.3321386907383793	0.767531988993121	True	0.024056223462088744	0.611901771997974	True	0.14908899029531913	0.660688306776072	True	0.031098337107158425	0.802583929861313	True
21069	975935	6	6085	0.9910885778301319	0.8242952390197041	True	0.8572979152456008	0.5428114196283944	True	0.8326628907052562	0.714163222919093	True	0.2865345373294958	0.6252203334390694	True	0.14382915671352164	0.682045556844354	True	0.9967243316031844	0.7330932824811404	True	0.9900722993834117	0.6335364321512078	True	0.810838661888918	0.6691411764925159	True	0.8489427458017564	0.743032347477036	True	0.9834264606303071	0.6269495919391816	True	0.797755022049293	0.6793156576707123	True	0.25656508440191195	0.4727345910898364	True	0.7943352933661711	0.6097893508208615	True	0.738977727726507	0.7756142997031396	True	0.4977195763245427	0.550751066672359	True	0.9819351979892429	0.647601890918444	True	0.9543136899763625	0.7284523825124319	True	0.29852375333896686	0.6003972504602912	True	0.07496302096582824	0.5425569670451623	True	0.6222186660746221	0.5761027210066358	True	0.1605896245879357	0.402342300389996	True	0.10118817470294028	0.6915189068280744	True	0.8625062143191858	0.7433853798591856	True	0.9067476985732759	0.6589756496741461	True	0.3231796286438273	0.42416501699708986	True	0.7068206489973535	0.6514847256963223	True	0.9708113881286307	0.7357557452011334	True	0.9410195827236405	0.6502091115388571	True	0.6831200367843693	0.4942236252857145	True	0.03933918089423183	0.4395558259410075	True	0.09631231542062357	0.5052610575118002	True	0.30559835215053144	0.41623995237559996	True	0.09612668132738628	0.4504758992524406	True	0.30028162988674734	0.5191635161232263	True	0.15146898210344378	0.4019894495599565	True	0.28914049217198656	0.7068531545008667	True	0.14021414857549003	0.7454520643097816	True	0.771866519569506	0.8362581136734685	True	0.10489239064864114	0.5855803659585264	True	0.07246699947844037	0.7589244392797233	True	0.2203668299152753	0.6544171922970691	True	0.1253504516302711	0.6934810221509501	True	0.07009453130609494	0.6969031768031674	True	0.15882787261062226	0.7061831545294232	True	0.04953603537939938	0.6181423897678464	True	0.07037446909560124	0.6875381342380549	True	0.501829374402714	0.6962028109401679	True	0.039367939230826876	0.5862486375874851	True	0.7189647877817698	0.8066247801126963	True	0.03212249197415934	0.6199467705588916	True	0.2613944781472173	0.6782941167053304	True	0.14572974701964653	0.815776434942087	True
4724	74296	19	43022	0.977793987676443	0.8128304190073243	True	0.9230109194762006	0.555521392635641	True	0.5327721532110729	0.66948802210143	True	0.1425761325069997	0.6046207018831946	True	0.08534841215581462	0.6668118718590139	True	0.9929445532256154	0.7208549623559253	True	0.9808799145894425	0.6206023926495714	True	0.8131470835953651	0.6695405245710984	True	0.8841326147579156	0.7517148459614068	True	0.983910585734875	0.6276998291949504	True	0.7952230241088434	0.6790964661386204	True	0.2333655935632004	0.4703160168284803	True	0.7675726051792925	0.6054696838519981	True	0.6627430486754253	0.7678689965445098	True	0.8067419668002305	0.5896480531202667	True	0.9816314391533749	0.6472543369652455	True	0.9718224985864431	0.739454193951387	True	0.25832260465499723	0.5963743729480724	True	0.041662866463345716	0.5301797711644786	True	0.5751619116355597	0.5699947061307152	True	0.27765703696462096	0.4230207257888565	True	0.06965244717531272	0.6834259096057949	True	0.7367404981581782	0.7273071700279029	True	0.8927966515704241	0.6541888974428598	True	0.2587580644229207	0.41422625450701045	True	0.7873517461285863	0.6634291783986972	True	0.8679772502710481	0.7061256221132568	True	0.9512772733521062	0.654080660347447	True	0.8829752190889146	0.5344477107593951	True	0.020675544414923863	0.42415710629401027	True	0.03254588189374574	0.46831369624933394	True	0.268068067911739	0.4092537356377837	True	0.1358082110897787	0.45833936875968273	True	0.20181711304323274	0.5027695376765581	True	0.07404904767525916	0.3754773721917334	True	0.2849947751637567	0.7063073718975382	True	0.041805984938810714	0.7165677699326723	True	0.5381453116257284	0.81917060581315	True	0.0777458131549531	0.5723749273197047	True	0.015566708946832486	0.7348326886186038	True	0.10965159740183195	0.6326792835519056	True	0.11090374331856495	0.6907430273508751	True	0.024085698848723247	0.6725430568496777	True	0.21185238652324612	0.7104886353928529	True	0.028122622521079832	0.609181589562583	True	0.05624914305694961	0.6839058034377825	True	0.6661837431517886	0.7077139399715132	True	0.04083024225449666	0.5870116314853049	True	0.47843461966970086	0.7821826624178649	True	0.01455133818566523	0.5987561315458001	True	0.16526790040615053	0.6636415017339995	True	0.09404841554378612	0.8115203727560589	True
3282	429943	2	2506	0.9870332178949439	0.8197593036287418	True	0.9148392317264957	0.5535848784493269	True	0.7104081861474374	0.6933993329540773	True	0.3558865616671135	0.6331319867215907	True	0.04972187675426881	0.6530239650499605	True	0.9951877752924423	0.7270856364919176	True	0.9892153094636256	0.6319648670290394	True	0.8706926062337629	0.6807398325995038	True	0.9171266446943686	0.7617795110394804	True	0.9971548120302908	0.6670223671796869	True	0.9107788031315014	0.6918528060239587	True	0.2330394029517317	0.4702810993671453	True	0.8318323527380647	0.6164524739600921	True	0.6195739807935121	0.7638035882100838	True	0.48369423494677644	0.5491817593545603	True	0.9818795075079101	0.6475378001742026	True	0.95967091269908	0.7313857474259258	True	0.2653840293298044	0.5971023168345925	True	0.011888565067649015	0.5077499314055562	True	0.6831191338256275	0.5843847018459631	True	0.23846278830936746	0.4167774229033343	True	0.11903115549818305	0.6952942597733405	True	0.8509507397227882	0.7415917378583283	True	0.9746988395323916	0.6971634158464048	True	0.4024935649863778	0.4353477331202304	True	0.9480035749675229	0.7025226483098003	True	0.9814204383073291	0.7430549640587424	True	0.9584955666292573	0.657216688186481	True	0.7786666702259684	0.5106422624720361	True	0.0112650184512193	0.4109604114804981	True	0.0334182274896585	0.46912218362539504	True	0.22227195657766613	0.40001421506209245	True	0.21650937209711602	0.47045818811680096	True	0.19974742805741297	0.5023814451746874	True	0.07982740831677076	0.37802892226259777	True	0.19030666802582508	0.6924626440735328	True	0.06344110559264915	0.7256044074824128	True	0.6802976442791036	0.8289815205195997	True	0.018715976429895476	0.5198981291163387	True	0.019426937822044132	0.737927698938286	True	0.09084626899177706	0.6275859342820201	True	0.051242093965658375	0.675338982937574	True	0.010816140642511907	0.6569321613893166	True	0.04140796648230671	0.6902968168212839	True	0.013420934685200336	0.5986713050903325	True	0.03984163900190024	0.6786362907480701	True	0.6446836614611265	0.7061316726072487	True	0.04930578308921685	0.5910440332159187	True	0.4760832486207371	0.7819550115782762	True	0.009307283334250294	0.5878247112214371	True	0.09507943755733983	0.6488532746060607	True	0.08036229914112009	0.8101129719479558	True
636	42749	31	45910	0.9529053779546369	0.8020877070515858	True	0.9057703396216013	0.5515924330440678	True	0.584704982072824	0.6761553568443696	True	0.15939715732888837	0.6075510859066509	True	0.08415638606134368	0.6664305391351597	True	0.9927014496619342	0.7202900628911626	True	0.964587199164771	0.6072211538081274	True	0.8053819470532212	0.6682089419756019	True	0.7948579097065722	0.7319925865843137	True	0.9706203607296919	0.6117800991447062	True	0.7730460875349157	0.6772410633999695	True	0.2748318370970539	0.47455933174260123	True	0.7264877052624846	0.5993412073892667	True	0.716833463895995	0.7732672900733039	True	0.6396801664958297	0.5669637145042897	True	0.9659524000202443	0.6337305478463834	True	0.9752846335901417	0.7422825048977255	True	0.38711630002808595	0.6085121253017798	True	0.07827261202628649	0.543532415108595	True	0.7746009532609519	0.5983102060782183	True	0.4681343909122584	0.4492326724869253	True	0.10180966290960908	0.6916581697791362	True	0.8026810435324969	0.7349515450458138	True	0.8551371273693011	0.643174690860294	True	0.24301663234568993	0.4116167954384313	True	0.6656499381817915	0.646002520774094	True	0.9414110707985262	0.7233028640231606	True	0.9291714345569723	0.6463471901694654	True	0.8079660011353464	0.5164331855492617	True	0.016064311160271016	0.41853462935342434	True	0.0395570591567983	0.47436809002397606	True	0.2541396877901494	0.40653952033652047	True	0.15560784126661814	0.46167060889820843	True	0.13018916155772614	0.4874915372022924	True	0.07701642753796589	0.3768058664461202	True	0.29645308885329746	0.7078069950763918	True	0.07211678267663074	0.7285475503400859	True	0.3851927502294756	0.8089684861084305	True	0.10464588474371755	0.5854725074773615	True	0.032522431588042355	0.7455513120391313	True	0.08043864589725042	0.6244226171699464	True	0.09247784111825086	0.6868502088787534	True	0.03473205258456191	0.6803489429010716	True	0.19029242825812948	0.7088291380753171	True	0.013195204740183042	0.5984433467922933	True	0.031622271194129636	0.6752942118915911	True	0.6094875401864547	0.7036110434240721	True	0.04635156891852388	0.5897067007202006	True	0.5751729129525887	0.7915778206456866	True	0.032093396908383975	0.6199209391630669	True	0.10233632938422227	0.6506853106277537	True	0.09174620753964935	0.8112948137093057	True
223	256218	6	8237	0.9631359293376658	0.8057463617563627	True	0.9777692789341311	0.5762953773993449	True	0.6631501897850874	0.6866410302073319	True	0.1594467889078029	0.607559421784232	True	0.039814590293376584	0.6477943983082104	True	0.9853419098184215	0.7081159162464764	True	0.9703096615309437	0.6111885394570467	True	0.9209631279163256	0.6938882855301711	True	0.9369918135439738	0.769403556218711	True	0.9883930503137177	0.6357618171643135	True	0.8379320060983781	0.6830470171376676	True	0.30949181754226707	0.47786678384525544	True	0.8779717769827469	0.6261453132097851	True	0.7458372230415602	0.7763616324185935	True	0.8414409970647951	0.5956474740426965	True	0.9959410447675909	0.6758297173016536	True	0.9911332326204261	0.7625924414122051	True	0.568313487862601	0.6239132530004559	True	0.05317998254892492	0.535137807189476	True	0.8906754656892626	0.6221864173726667	True	0.6178522523661804	0.4687586622097664	True	0.17229668298259687	0.7046252735065006	True	0.9225573520569292	0.7549913953096337	True	0.945277078077885	0.6758268310541554	True	0.35165041471168323	0.4282785625265395	True	0.8160687044066096	0.6682994334740426	True	0.973695890991813	0.737484297247961	True	0.9879794925822015	0.6787621933060463	True	0.8985079050729734	0.539132398067103	True	0.006558979602424464	0.40006485709356565	True	0.014653988887589509	0.4454887055379677	True	0.15339268018175672	0.38370796231925325	True	0.047865492076411	0.4365637860206206	True	0.04311223975702433	0.4564375799002675	True	0.0330454196103287	0.3505328237853018	True	0.31568730900250513	0.7102663255259365	True	0.1550742413603845	0.7483126505301771	True	0.39371070512722567	0.8095530349196755	True	0.08676411333104139	0.5770969429127304	True	0.06313201782231054	0.756461038305213	True	0.090994875654973	0.6276290952066821	True	0.10078861429424113	0.6886700746929261	True	0.06360966118081579	0.6944673811981298	True	0.13177070049225503	0.7036169954539881	True	0.024083988446495896	0.6068788669140495	True	0.13543089031270228	0.6993829184997981	True	0.7837627235744329	0.7173486316090135	True	0.08281222809791333	0.602992252926327	True	0.5844770385366386	0.7924956029073041	True	0.01123444527708295	0.5923498314391136	True	0.08742334988293787	0.6468051094833386	True	0.10827960290119981	0.8128315479547831	True
8350	81492	9	13143	0.978703539384044	0.8133891018527564	True	0.7492663691517447	0.5287245625483655	True	0.34471097504609505	0.6450936376819082	True	0.09546155607367574	0.5948754741400479	True	0.04762314217617697	0.6519911383282513	True	0.994042917043422	0.7236436775656545	True	0.97368975943732	0.6138407530266101	True	0.6831097128645436	0.6502712865100497	True	0.7522287894966913	0.7244811712363282	True	0.9764686754577168	0.6178240963143917	True	0.7548499053790997	0.6757941045904783	True	0.2533472441553682	0.47240631274015327	True	0.6450530185346182	0.5883740927053309	True	0.7070783349444002	0.7722617999933699	True	0.5365470894307723	0.5550998433794734	True	0.8510234074101384	0.5936375091502997	True	0.9365206138180588	0.7203541614131063	True	0.11638140763112514	0.5780931396240259	True	0.04285677467447191	0.5307416351065357	True	0.5676291482794732	0.5690322068422476	True	0.18296453609751967	0.4068619223718642	True	0.06014295556356014	0.6804367581221806	True	0.6658816569669423	0.720124054782772	True	0.8034065735918969	0.6308316847117569	True	0.23028043480815902	0.4094379640036417	True	0.655868542234571	0.6447418018522917	True	0.9037543081145198	0.7132418209873992	True	0.8290986614042173	0.6249642525578891	True	0.9249271805645823	0.5484857009874555	True	0.04653185041450386	0.44387343071803503	True	0.030431188003588516	0.46627688285622293	True	0.32190901669097494	0.419153427940747	True	0.14520084567358205	0.4599577246222719	True	0.28372823797114777	0.5166266925187153	True	0.07673463863178914	0.3766814018664374	True	0.15318340070170156	0.6859098938251211	True	0.02585740869415165	0.7070070186818017	True	0.2569587797531621	0.7994705000171748	True	0.06868095895517917	0.5671887273691937	True	0.0053661590897636224	0.7211610848084076	True	0.02778438999477001	0.600078271016091	True	0.0367162744120208	0.6694497731776741	True	0.006855182271779892	0.6487596575678899	True	0.16794230462711623	0.7069816606298889	True	0.004378214188876406	0.5846102805067388	True	0.012096514459960017	0.6626642759910613	True	0.48122579067164095	0.6948029072182211	True	0.00823214280097595	0.5573990952550398	True	0.3435294393362885	0.768733775246596	True	0.017993512314853966	0.6041889200238124	True	0.06703859398342854	0.6406006001114256	True	0.021756374346106555	0.8000778446576489	True
8623	37859	8	19336	0.9887484929116537	0.821501334509691	True	0.7457006214894144	0.5283275816694954	True	0.5058065402374634	0.6660615859054813	True	0.12645279334634135	0.6015832766374819	True	0.07193774523929486	0.6622649484889134	True	0.9967664683407056	0.7332913868733307	True	0.9736525244744147	0.6138100262836605	True	0.805853308075354	0.6682888347734837	True	0.7355791788306817	0.7217415652351318	True	0.9858991900763074	0.6310005398698103	True	0.7420298143180064	0.6748092405506831	True	0.26233971577047843	0.4733183882527975	True	0.6528685738369495	0.589378177906124	True	0.6772718893680508	0.7692800342409247	True	0.44599848134949455	0.5449472544287467	True	0.8924309031619968	0.6038061571229437	True	0.9393801209394635	0.7215232152699084	True	0.10823283224144747	0.5766598699527983	True	0.04357305072812767	0.5310726749270948	True	0.5105687870298999	0.5618175188849549	True	0.15843886463532914	0.4018869463456919	True	0.05240067062370374	0.6777161656752828	True	0.7099276950910539	0.7244952643368713	True	0.8190294280193924	0.6343152178244368	True	0.26573241949090354	0.41535585496131266	True	0.6320524092784856	0.6417258234900288	True	0.9345538151995256	0.7211592836557865	True	0.8661753672880835	0.6314685857103318	True	0.8678183633728584	0.5302844087669707	True	0.043761836813017096	0.44227912018838156	True	0.05502681317048286	0.48513622352569097	True	0.37059669605197687	0.427519992876386	True	0.15528078814383917	0.4616179566512204	True	0.32645543681641526	0.5230504409488302	True	0.10765985892228669	0.38867913976556406	True	0.21041059029764975	0.695681392693404	True	0.03651168265388294	0.713789965445178	True	0.4306907712379566	0.8120545200327821	True	0.06953671409687101	0.5677000321587083	True	0.011920987338783329	0.7312310943403209	True	0.07407027908975788	0.6223314800642975	True	0.040877322918441206	0.671305570191062	True	0.01022497250470622	0.6558996409540274	True	0.15709327502499199	0.7060278247275917	True	0.008282493953223224	0.5923787178577292	True	0.026874612999556513	0.6730208544837797	True	0.5290876555286992	0.6980559954661667	True	0.022953315120839535	0.5755185148019353	True	0.4204198081098828	0.7765243041456378	True	0.026784161430678244	0.6148452381526154	True	0.0979290951840065	0.6495845011833059	True	0.047630771861272625	0.8057863920780205	True
3211	1669	18	5129	0.9843735382340448	0.8174169059506448	True	0.8336551809544982	0.5392709028567404	True	0.49051730490853157	0.6641213346379148	True	0.10215750871669466	0.5964450601208122	True	0.02624450871037759	0.6385428186051871	True	0.9975605500034088	0.7375411261844882	True	0.982493177048078	0.6224120381158809	True	0.7558576078526957	0.6603749555738815	True	0.6821872327773998	0.7134848017808623	True	0.9956553737205661	0.6581175788292086	True	0.8486649564588538	0.6841424438724721	True	0.3167734670117567	0.4785399439671738	True	0.717730351153362	0.598097309799803	True	0.5563504676876695	0.7580838507730441	True	0.40011289470349237	0.5397139296577074	True	0.7839103267171214	0.5805707740384513	True	0.8978347913882454	0.7075119187185404	True	0.13360106718179465	0.5809034942621752	True	0.02008290894774012	0.5165976410274618	True	0.45257381086295717	0.5545120427317507	True	0.17055102444347608	0.404401161608927	True	0.042162835757554584	0.6735772593228948	True	0.5771567300266099	0.7119171108235529	True	0.9204158623449583	0.6642102105421075	True	0.30452456116905147	0.42138920518037953	True	0.750595211249502	0.6577245233230209	True	0.8478650477505802	0.7027058053482083	True	0.8563387073130544	0.629636183408801	True	0.9013902261456556	0.5400579274966552	True	0.012071871709198323	0.4124083314188348	True	0.0193440431037043	0.45311517528187795	True	0.22432691402750293	0.4004500742144872	True	0.2007555890816654	0.46834856001262654	True	0.3285367526084076	0.5233537820535578	True	0.076623948317945	0.37663241550067406	True	0.2122838356991854	0.6959718077493742	True	0.01679932780833343	0.699046048213097	True	0.4235861543726087	0.8115778349358561	True	0.09103422706513392	0.5792052157567218	True	0.009634495936900744	0.7284472919526571	True	0.07518933521072974	0.6227085879569988	True	0.05626353775284576	0.677061913508022	True	0.004987134884791133	0.6433134592527423	True	0.1991384138075013	0.7095230319880718	True	0.004880166106542572	0.5858940081637468	True	0.02616836882088358	0.6726545676224605	True	0.5313031032851522	0.6982069053055202	True	0.018652799428412803	0.5716373194890374	True	0.32443925702406307	0.7667104221414202	True	0.02892170245607867	0.6169813261891797	True	0.14858476049064973	0.6605929339806782	True	0.030335083298583698	0.802404756237324	True
